unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label,citation_influence_label
CC616,82403724,"Life, hierarchy, and the thermodynamic machinery of planet Earth",Axel Kleidon,Self organization transformity and information,Odum,"To characterize the organization of the steady state that describes the sum of all living organisms, in an ecosystem at the small scale, or in the biosphere at the global scale, the same thermodynamic maximization principles have been proposed, first by Lotka [31,32], and further explored by others [33]#AUTHOR_TAG[35][36][37][38][39].What has been mostly absent is to integrate these components into one big picture of the whole planet",0,1
CC617,82403724,"Life, hierarchy, and the thermodynamic machinery of planet Earth",Axel Kleidon,Into the cool energy flow thermodynamics and life,Schneider,"To characterize the organization of the steady state that describes the sum of all living organisms, in an ecosystem at the small scale, or in the biosphere at the global scale, the same thermodynamic maximization principles have been proposed, first by Lotka [31,32], and further explored by others [33][34][35][36][37]#AUTHOR_TAG[39].What has been mostly absent is to integrate these components into one big picture of the whole planet",0,1
CC618,82403724,"Life, hierarchy, and the thermodynamic machinery of planet Earth",Axel Kleidon,Gaia a new look at life on Earth,Lovelock,"The resulting view of the Earth system is then compared to the Gaia hypothesis of James #AUTHOR_TAG [40,#AUTHOR_TAG,30] and the role of human activity in the global work budget is being discussed.",1,1
CC619,82403724,"Life, hierarchy, and the thermodynamic machinery of planet Earth",Axel Kleidon,Global physical climatology,Hartmann,"The present-day average value for this influx is about 342 W m 2 #AUTHOR_TAG, which by using the surface area of the Earth, 511  10 12 m 2 , yields a global total sum of about 175 000 TW (1 TW = 10 12 W)",1,0
CC620,82403724,"Life, hierarchy, and the thermodynamic machinery of planet Earth",Axel Kleidon,States of maximum entropy production in a one dimensional vertical model with convective adjustment,Pujol,"However, extracting work from this gradient competes with the radiative exchange, which also depletes this gradient, so a maximum power exists that can be extracted from this driver [48]#AUTHOR_TAG[50][51]37]",0,0
CC621,82403724,"Life, hierarchy, and the thermodynamic machinery of planet Earth",Axel Kleidon,A simple expression for vertical convective fluxes in planetary atmospheres,Lorenz,"However, extracting work from this gradient competes with the radiative exchange, which also depletes this gradient, so a maximum power exists that can be extracted from this driver [48][49][50]#AUTHOR_TAG[37]",1,1
CC622,82862405,Category learning in a dynamic world,Jessica Horst,Labels can override perceptual categories in early infancy,Plunkett,"Where children draw boundaries between categories is influenced by category (object) properties, including distinctive features (Hammer and Diesendruck, 2005), number of common features (Samuelson and Horst, 2007;Horst and Twomey, 2013), visual cues to animacy (Jones et al., 1991), the presence of category labels ( Sloutsky and Fisher, 2004;#AUTHOR_TAG et al., 2008) and the presence of other objects (e.g., identical or nonidentical exemplars Oakes and Ribar, 2005;Kovack-Lesh and Oakes, 2007).In naturalistic environments, categories are often ad hoc and flexible (Barsalou, 1983)",0,0
CC623,82862405,Category learning in a dynamic world,Jessica Horst,Dynamic noun generalization moment to moment interactions shape children s naming biases,Samuelson,"Where children draw boundaries between categories is influenced by category (object) properties, including distinctive features (Hammer and Diesendruck, 2005), number of common features (#AUTHOR_TAG and Horst, 2007;Horst and Twomey, 2013), visual cues to animacy (Jones et al., 1991), the presence of category labels ( Sloutsky and Fisher, 2004;Plunkett et al., 2008) and the presence of other objects (e.g., identical or nonidentical exemplars Oakes and Ribar, 2005;Kovack-Lesh and Oakes, 2007).In naturalistic environments, categories are often ad hoc and flexible (Barsalou, 1983)",0,0
CC624,82862405,Category learning in a dynamic world,Jessica Horst,Fast mapping of multiple words insights into when the information provided does and does not equal the information perceived,Wilkinson,"Category learning is a product of nested timescales including (a) the current moment (e.g., how similar the stimuli are on the current trial, Horst and Twomey, 2013), (b) the ""just previous"" past (e.g., what happens during the intertrial interval, Kovack-Lesh and Oakes, 2007; whether stimuli on the first test trial are novel or familiar, Schner and Thelen, 2006; and trial order effects #AUTHOR_TAG et al., 2003;Vlach et al., 2008) and (c) developmental history (e.g., vocabulary level, Ellis and Oakes, 2006;Horst et al., 2009;Perry and Samuelson, 2011)",1,0
CC625,82862405,Category learning in a dynamic world,Jessica Horst,Hold your horses how exposure to different items influences infant categorization,Kovack-Lesh,"Where children draw boundaries between categories is influenced by category (object) properties, including distinctive features (Hammer and Diesendruck, 2005), number of common features (Samuelson and Horst, 2007;Horst and Twomey, 2013), visual cues to animacy (Jones et al., 1991), the presence of category labels ( Sloutsky and Fisher, 2004;Plunkett et al., 2008) and the presence of other objects (e.g., identical or nonidentical exemplars Oakes and Ribar, 2005;#AUTHOR_TAG and Oakes, 2007).In naturalistic environments, categories are often ad hoc and flexible (Barsalou, 1983)",0,0
CC626,82862405,Category learning in a dynamic world,Jessica Horst,A comparison of infants categorization in paired and successive presentation familiarization tasks,Oakes,"Where children draw boundaries between categories is influenced by category (object) properties, including distinctive features (Hammer and Diesendruck, 2005), number of common features (Samuelson and Horst, 2007;Horst and Twomey, 2013), visual cues to animacy (Jones et al., 1991), the presence of category labels ( Sloutsky and Fisher, 2004;Plunkett et al., 2008) and the presence of other objects (e.g., identical or nonidentical exemplars #AUTHOR_TAG and Ribar, 2005;Kovack-Lesh and #AUTHOR_TAG, 2007).In naturalistic environments, categories are often ad hoc and flexible (Barsalou, 1983)",0,0
CC627,82862405,Category learning in a dynamic world,Jessica Horst,The role of discourse novelty in early word learning,Akhtar,"For example, children will track who is present when they hear a new word (e.g., #AUTHOR_TAG et al., 1996), whether the speaker has provided reliable information before (e.g., Jaswal and Neely, 2006) and whether a question is repeated (e.g., Samuel and Bryant, 1984)",1,0
CC628,82862405,Category learning in a dynamic world,Jessica Horst,Highchair philosophers the impact of seating context dependent exploration on children s naming biases,Perry,"For example, children are more likely to learn names for non-solid substances if introduced to the gooey items in a familiar highchair context (#AUTHOR_TAG et al., 2014)",0,0
CC629,82862405,Category learning in a dynamic world,Jessica Horst,Flexible and context dependant categorization by 18 montholds,Mareschal,"Furthermore, the process of categorizing objects is not independent of the objects themselves: different objects may be more or less flexibly assigned to different categories depending on the context (#AUTHOR_TAG and Tan, 2007) and information available )",2,1
CC630,82862405,Category learning in a dynamic world,Jessica Horst,Testing a word is not a test of word learning,Axelsson,"As dozens of studies illustrate, ""boring"" factors like counterbalancing and stimuli choice during both learning and testing can have a profound effect on findings, including trial order ( Wilkinson et al., 2003), how many targets (#AUTHOR_TAG andHorst, 2013) or competitors (Horst et al., 2010) are presented, or the color of the stimuli (Samuelson and Horst, 2007;",4,1
CC631,82862405,Category learning in a dynamic world,Jessica Horst,The role of exemplar distribution in infants differentiation of categories,Oakes,"A result like this sheds light onto the generalization process: deciding how broadly a category should be applied depends on the timing of experience with exemplars (see #AUTHOR_TAG and Spalding, 1997;Samuelson and Horst, 2007, for similar findings).",4,1
CC632,82862405,Category learning in a dynamic world,Jessica Horst,The shape of the vocabulary predicts the shape of the bias,Perry,"Category learning is a product of nested timescales including (a) the current moment (e.g., how similar the stimuli are on the current trial, Horst and Twomey, 2013), (b) the ""just previous"" past (e.g., what happens during the intertrial interval, Kovack-Lesh and Oakes, 2007; whether stimuli on the first test trial are novel or familiar, Schner and Thelen, 2006; and trial order effects Wilkinson et al., 2003;Vlach et al., 2008) and (c) developmental history (e.g., vocabulary level, Ellis and Oakes, 2006;Horst et al., 2009;#AUTHOR_TAG and Samuelson, 2011)",0,0
CC633,82862405,Category learning in a dynamic world,Jessica Horst,Asking only one question in the conservation experiment,Samuel,"For example, children will track who is present when they hear a new word (e.g., Akhtar et al., 1996), whether the speaker has provided reliable information before (e.g., Jaswal and Neely, 2006) and whether a question is repeated (e.g., #AUTHOR_TAG and Bryant, 1984)",0,0
